,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
9743,1,1,0,0,0,1,0,0,120,15,East,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Dry,1,Major Arterial,0,Passive Control,1,0,Clear
9745,0,1,0,1,0,1,0,0,1,9,East,60 to 64,Daylight,Mid-Block,Stopped,0,0,0,Dry,0,Major Arterial,1,No Control,0,1,Clear
9746,0,1,0,1,0,1,0,0,1,9,East,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,1,Clear
9748,0,1,0,1,0,1,0,0,15,14,East,45 to 49,Daylight,Intersection,Going Ahead,0,1,0,Loose Snow,0,Major Arterial,0,Passive Control,0,0,Snow
9750,0,0,0,1,0,11,0,0,17,18,South,20 to 24,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
9751,0,1,0,1,0,1,0,0,15,14,East,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Loose Snow,0,Major Arterial,0,Passive Control,0,0,Snow
9753,0,1,0,1,0,1,0,0,15,14,East,60 to 64,Daylight,Intersection,Slowing or Stopping,0,1,0,Loose Snow,0,Major Arterial,0,Passive Control,0,0,Snow
9755,0,0,0,1,0,1,0,0,132,17,South,50 to 54,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Minor Arterial,0,No Control,0,0,Clear
9758,0,0,0,1,0,1,0,0,132,17,North,70 to 74,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Minor Arterial,0,No Control,0,0,Clear
9759,1,1,0,1,0,2,0,0,120,10,East,55 to 59,Daylight,Mid-Block,Turning Left,0,0,1,Wet,0,Minor Arterial,0,No Control,0,0,Snow
9762,0,1,0,1,0,2,0,0,29,20,East,55 to 59,"Dark, artificial",Mid-Block,Disabled,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9763,0,1,0,1,0,2,0,0,29,20,East,30 to 34,"Dark, artificial",Mid-Block,Changing Lanes,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9764,0,1,0,1,0,2,0,0,29,20,East,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9768,0,0,0,1,0,2,0,0,96,18,North,70 to 74,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
9771,1,0,0,0,0,2,0,0,84,10,East,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,1,Clear
9773,0,1,0,1,0,2,0,0,131,14,South,30 to 34,Daylight,Intersection,Slowing or Stopping,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9776,0,1,0,1,0,2,0,0,9,14,East,50 to 54,Daylight,Intersection,Turning Right,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Clear
9778,0,1,0,1,0,2,0,0,107,18,South,50 to 54,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,1,Major Arterial,0,Passive Control,0,0,Clear
9780,0,1,0,1,0,2,0,0,131,14,South,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9781,0,1,0,1,1,2,0,0,77,16,North,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
9783,0,1,0,1,1,2,0,0,77,16,East,20 to 24,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
9786,0,0,0,1,0,2,0,0,117,20,East,70 to 74,"Dark, artificial",Intersection,Going Ahead,0,0,0,Dry,0,Local,0,No Control,0,0,Clear
9788,0,1,0,1,0,2,0,0,131,8,South,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
9789,0,1,0,1,0,2,0,0,131,8,North,40 to 44,Daylight,Intersection,Stopped,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
9790,0,1,0,1,0,2,0,0,131,8,North,20 to 24,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
9792,0,1,1,1,0,2,0,0,63,2,West,30 to 34,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Minor Arterial,1,No Control,0,0,Clear
9794,0,0,0,0,0,2,0,0,14,10,North,30 to 34,Daylight,Mid-Block,Slowing or Stopping,0,0,1,Dry,0,Major Arterial,0,No Control,0,1,Clear
9796,0,0,0,1,0,2,0,0,108,21,West,20 to 24,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
9798,0,1,0,1,0,2,0,0,75,9,South,35 to 39,Daylight,Intersection,Turning Right,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9802,0,1,0,1,0,2,0,0,111,8,West,50 to 54,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9804,0,1,0,1,0,2,0,0,111,8,South,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9806,0,1,0,1,0,2,0,0,111,8,South,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9808,0,1,0,1,0,2,0,0,111,8,North,15 to 19,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9809,0,1,0,1,0,2,0,0,124,7,South,35 to 39,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9811,0,1,0,1,0,2,0,0,33,9,South,60 to 64,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9814,0,0,0,1,0,2,0,0,52,7,East,60 to 64,Dark,Mid-Block,Reversing,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
9815,0,0,0,1,0,2,0,0,90,21,West,60 to 64,Dark,Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
9818,0,0,0,0,0,2,0,0,110,14,East,35 to 39,Daylight,Intersection,Stopped,0,0,1,Wet,0,Major Arterial,0,Passive Control,1,0,Clear
9820,0,0,0,1,0,3,0,0,47,10,South,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Clear
9822,0,0,0,1,0,3,0,0,130,18,North,65 to 69,Dusk,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9824,0,0,0,1,0,6,1,0,77,19,North,55 to 59,Dusk,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
9829,0,1,0,1,0,6,0,0,26,21,North,20 to 24,"Dark, artificial",Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9831,0,1,0,1,0,6,0,0,26,21,South,20 to 24,"Dark, artificial",Intersection,Turning Left,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9832,0,1,0,1,1,6,0,0,130,8,East,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
9836,0,0,0,1,1,6,0,0,58,11,West,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9838,0,1,0,1,0,6,0,0,95,6,North,40 to 44,Daylight,Intersection,Going Ahead,1,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9840,0,1,0,1,0,6,0,0,95,6,South,55 to 59,Daylight,Intersection,Going Ahead,1,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9842,0,0,0,0,1,6,0,0,73,7,East,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,1,Rain
9843,0,0,0,1,0,6,0,0,121,14,East,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,1,Clear
9845,0,1,0,1,0,6,0,0,39,9,West,70 to 74,Daylight,Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9847,0,1,0,1,0,6,0,0,16,12,South,15 to 19,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
9848,0,1,0,1,0,6,0,0,16,12,South,40 to 44,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
9849,0,1,1,1,0,6,0,0,93,0,East,35 to 39,"Dark, artificial",Intersection,Stopped,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9850,0,1,1,1,0,6,0,0,93,0,East,20 to 24,"Dark, artificial",Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9851,0,0,0,1,0,6,0,0,81,13,South,45 to 49,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
9853,0,1,0,1,0,6,0,0,123,19,North,80 to 84,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9855,1,0,0,1,0,6,0,0,85,6,East,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,0,Wet,0,Local,0,No Control,0,0,Rain
9856,0,0,0,1,0,6,0,0,128,15,North,30 to 34,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9858,0,0,0,1,0,6,0,0,6,15,North,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9860,0,0,0,1,0,6,0,0,110,19,South,50 to 54,Daylight,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
9864,0,0,0,1,0,6,0,0,110,19,North,40 to 44,Daylight,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
9867,0,0,0,0,0,6,0,0,136,8,East,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,1,Clear
9872,0,0,0,1,0,6,0,0,132,12,West,15 to 19,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Collector,0,No Control,0,0,Clear
9873,0,0,0,0,0,6,0,0,77,14,South,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Active Control,0,1,Clear
9876,0,0,0,1,0,6,0,0,121,14,North,55 to 59,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,1,Clear
9878,0,0,0,1,0,6,0,0,117,8,North,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9881,0,0,0,1,0,6,0,0,49,11,East,25 to 29,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
9883,0,0,0,1,0,6,0,0,49,11,West,70 to 74,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
9887,0,1,0,1,0,6,0,0,20,13,North,55 to 59,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
9889,0,1,0,1,0,6,0,0,20,13,North,80 to 84,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
9891,0,1,0,1,0,6,0,0,93,22,South,35 to 39,"Dark, artificial",Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9892,0,1,0,1,0,6,0,0,93,22,South,25 to 29,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9894,0,0,0,1,0,6,0,0,96,11,West,50 to 54,Daylight,Mid-Block,Changing Lanes,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9897,0,0,0,1,1,6,0,0,1,13,East,50 to 54,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9899,0,0,0,1,1,6,0,0,95,15,East,65 to 69,Daylight,Mid-Block,Parked,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
9900,0,0,0,1,1,6,0,0,95,15,East,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
9901,0,0,0,1,1,6,0,0,95,15,East,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
9902,0,1,0,1,0,6,0,0,49,15,North,40 to 44,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Local,0,Passive Control,0,0,Clear
9904,0,0,0,1,0,6,0,0,77,14,East,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Wet,0,Expressway,0,Passive Control,0,0,Rain
9905,0,0,0,1,0,6,0,0,77,14,East,35 to 39,Daylight,Intersection,Stopped,0,0,1,Wet,0,Expressway,0,Passive Control,0,0,Rain
9910,0,1,0,1,0,6,1,0,110,18,East,70 to 74,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9912,0,1,0,1,1,6,0,0,85,10,North,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9914,0,1,0,1,0,6,0,0,85,16,East,35 to 39,Daylight,Mid-Block,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
9917,0,0,0,1,0,11,1,0,90,10,South,70 to 74,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9919,0,0,0,1,0,11,1,0,90,10,South,20 to 24,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9921,0,0,0,1,0,12,0,0,55,20,East,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9923,0,1,0,1,0,12,0,0,27,2,West,55 to 59,"Dark, artificial",Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9924,0,1,0,1,0,12,0,0,27,2,North,25 to 29,"Dark, artificial",Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9928,0,1,0,1,0,12,0,0,16,2,East,35 to 39,"Dark, artificial",Mid-Block,Going Ahead,0,1,1,Wet,0,Major Arterial,0,No Control,0,0,Clear
9931,0,0,0,1,0,12,0,0,75,3,East,20 to 24,Dark,Mid-Block,Pulling Away from Shoulder or Curb,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
9934,0,0,0,1,0,12,0,0,137,13,East,20 to 24,Daylight,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9940,0,1,0,1,0,12,0,0,44,16,South,50 to 54,"Dark, artificial",Intersection,Turning Right,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
9942,0,1,0,1,0,12,0,0,128,17,West,70 to 74,"Dark, artificial",Intersection,Turning Right,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,"Fog, Mist, Smoke, Dust"
9944,0,0,0,1,0,12,0,0,119,6,North,40 to 44,"Dawn, artificial",Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9945,0,0,0,1,0,12,0,0,119,6,South,20 to 24,"Dawn, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9947,1,1,0,1,0,12,0,0,105,15,South,85 to 89,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Collector,0,Passive Control,0,0,Clear
9949,0,0,0,1,0,12,0,0,14,18,South,45 to 49,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Minor Arterial,0,No Control,0,0,Clear
9951,0,0,0,1,0,12,0,0,81,0,West,25 to 29,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
9954,0,1,0,1,0,12,0,0,137,15,East,45 to 49,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
9955,0,1,0,1,0,12,0,0,137,15,East,70 to 74,Daylight,Mid-Block,Stopped,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
9957,0,1,0,1,0,12,0,0,137,15,East,35 to 39,Daylight,Mid-Block,Stopped,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
9958,0,1,0,1,0,12,0,0,137,15,East,60 to 64,Daylight,Mid-Block,Stopped,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
9959,0,1,0,1,0,12,0,0,15,18,North,35 to 39,"Dark, artificial",Intersection,Turning Right,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9962,0,0,0,1,0,12,0,0,16,4,South,25 to 29,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
9964,0,1,0,1,0,12,0,0,77,16,West,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Rain
9966,0,1,0,1,0,12,0,0,77,16,West,45 to 49,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Rain
9967,0,1,0,1,0,12,0,0,77,16,South,65 to 69,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Rain
9968,0,0,0,1,0,12,0,0,76,17,South,30 to 34,"Dark, artificial",Intersection,Stopped,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9971,0,0,0,1,0,12,0,0,76,17,South,30 to 34,"Dark, artificial",Intersection,Stopped,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9972,0,1,0,1,0,12,0,0,65,19,South,20 to 24,"Dark, artificial",Intersection,Turning Left,0,0,1,Wet,0,Collector,0,Passive Control,0,0,Freezing Rain
9974,0,1,0,1,0,12,0,0,53,6,East,40 to 44,Dark,Intersection,Turning Right,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9976,0,1,0,1,0,12,0,0,73,7,West,30 to 34,Dark,Intersection,Going Ahead,1,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
9978,0,1,0,1,0,12,0,0,73,7,West,55 to 59,Dark,Intersection,Making U Turn,1,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
9979,0,1,0,1,0,12,0,0,124,7,East,25 to 29,"Dark, artificial",Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
9982,0,1,0,1,0,12,0,0,131,7,North,55 to 59,"Dusk, artificial",Intersection,Turning Right,0,0,1,Wet,0,Minor Arterial,0,Passive Control,0,0,Rain
9986,0,0,0,1,0,12,0,0,127,20,North,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
9988,0,1,0,1,0,12,0,0,77,5,West,35 to 39,Dark,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
9990,0,1,0,1,0,12,0,0,73,6,South,55 to 59,Dark,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
9992,0,1,0,1,0,12,0,0,73,6,North,45 to 49,Dark,Intersection,Stopped,0,0,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
9994,0,1,0,1,0,12,0,0,73,6,East,40 to 44,Dark,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
9996,0,1,0,1,0,12,0,0,73,6,North,40 to 44,Dark,Intersection,Stopped,0,0,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
9998,0,0,0,1,0,12,0,0,24,13,West,45 to 49,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,"Fog, Mist, Smoke, Dust"
9999,0,0,0,1,0,12,0,0,24,13,East,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,"Fog, Mist, Smoke, Dust"
10002,0,0,0,1,0,12,0,0,76,12,West,45 to 49,Daylight,Mid-Block,Turning Left,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
10005,0,0,0,1,0,12,0,0,63,14,North,65 to 69,Daylight,Mid-Block,Reversing,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
10010,0,0,0,1,0,8,0,0,122,19,South,10 to 14,Daylight,Mid-Block,Reversing,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
10012,1,0,0,1,0,5,0,0,1,6,South,40 to 44,Daylight,Intersection,Stopped,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
10014,0,1,0,1,0,10,0,0,102,20,South,80 to 84,"Dark, artificial",Intersection,Turning Left,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
10017,0,1,0,1,1,10,0,0,132,19,East,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,0,Wet,0,Minor Arterial,0,No Control,0,0,Rain
10021,0,1,0,1,0,10,0,0,26,20,South,50 to 54,"Dark, artificial",Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
10022,0,1,0,1,0,4,0,0,55,16,West,45 to 49,Daylight,Intersection,Turning Left,1,0,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
10024,0,0,0,1,1,10,0,0,78,8,South,50 to 54,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
10026,0,0,0,1,0,10,0,0,80,17,West,25 to 29,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10027,0,0,0,1,0,10,0,0,80,17,East,40 to 44,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10028,0,0,0,1,0,10,0,0,80,17,West,25 to 29,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10029,0,0,0,1,0,10,0,0,80,17,East,40 to 44,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10032,0,0,0,1,0,10,0,0,62,10,North,40 to 44,Daylight,Mid-Block,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10033,0,0,0,1,0,10,0,0,62,10,East,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10034,0,0,0,1,0,10,0,0,134,12,North,55 to 59,Daylight,Intersection,Stopped,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
10036,0,1,0,1,1,10,0,0,92,19,East,25 to 29,Dusk,Intersection,Turning Left,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
10040,0,0,0,1,0,10,1,0,15,11,West,80 to 84,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10042,0,0,0,1,0,10,0,0,58,15,South,55 to 59,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10043,0,0,0,1,0,10,0,0,58,15,North,35 to 39,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10046,0,0,0,0,0,10,0,0,92,0,North,45 to 49,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,1,0,Rain
10050,1,1,0,1,0,10,0,0,106,10,South,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
10053,0,0,0,1,0,10,0,0,62,20,East,30 to 34,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
10057,0,0,0,1,1,11,0,0,77,5,West,20 to 24,Dark,Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
10058,0,1,0,1,0,11,0,0,72,5,West,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,1,No Control,0,0,Rain
10060,0,0,0,1,0,11,0,0,77,22,North,25 to 29,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
10062,0,1,0,1,0,11,0,0,129,9,South,60 to 64,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
10066,0,1,0,1,0,11,0,0,42,9,North,20 to 24,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
10068,0,1,0,1,0,11,0,0,117,11,North,60 to 64,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
10069,0,1,0,1,0,11,0,0,117,11,South,80 to 84,Daylight,Intersection,Turning Left,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
10070,1,0,0,1,0,11,0,0,54,16,West,60 to 64,Daylight,Intersection,Reversing,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
10072,0,0,0,1,0,11,0,0,90,14,East,50 to 54,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Local,0,No Control,0,0,Clear
10073,0,0,0,1,0,11,0,0,90,14,North,50 to 54,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Local,0,No Control,0,0,Clear
10076,0,1,0,1,0,11,0,0,104,20,South,30 to 34,"Dawn, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10077,0,1,0,1,0,11,0,0,104,20,South,30 to 34,"Dawn, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
10078,0,0,0,1,0,11,0,0,76,9,North,50 to 54,Daylight,Mid-Block,Making U Turn,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
10082,1,1,0,0,0,11,0,0,79,11,West,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
10084,1,0,0,1,0,11,0,0,97,14,West,40 to 44,Daylight,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
10085,1,1,0,1,0,11,0,0,136,7,North,35 to 39,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
10087,1,0,0,0,0,8,0,0,92,22,West,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
10088,0,1,0,1,0,6,0,0,37,20,South,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Wet,0,Minor Arterial,0,No Control,0,0,Rain
10089,0,0,0,1,0,11,0,0,87,18,West,55 to 59,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
